time,x,y,vx,vy
2.7999999999999843,300.1461553282045,270.3209202146764,112.33950389654343,93.52076708680433
2.809999999999984,301.2695503671699,271.25612788554446,112.36463914641544,93.50281784181395
2.819999999999984,302.3931967586341,272.1911560639626,112.38968330355969,93.48490641543385
2.8299999999999836,303.51709359166966,273.1260051281169,112.41463671576312,93.46703277702467
2.8399999999999834,304.64123995882727,274.0606754558871,112.43949972946311,93.44919689561455
2.849999999999983,305.7656349561219,274.99516742484326,112.46427268975235,93.43139873990219
2.859999999999983,306.89027768301946,275.9294814122423,112.48895594038369,93.41363827825997
2.869999999999983,308.0151672424233,276.8636177950249,112.51354982377502,93.39591547873692
2.8799999999999826,309.140302740661,277.79757694981225,112.53805468101409,93.3782303090618
2.8899999999999824,310.2656832874712,278.73135925290285,112.56247085186331,93.36058273664608
2.899999999999982,311.3913079959898,279.6649650802693,112.58679867476461,93.34297272858691
2.909999999999982,312.51717598273746,280.5983948075552,112.61103848684421,93.32540025167015
2.9199999999999817,313.6432863676059,281.53164881007194,112.63519062391741,93.30786527237325
2.9299999999999815,314.7696382738451,282.4647274627957,112.65925542049338,93.29036775686825
2.9399999999999813,315.89623082805,283.39763114036435,112.68323320977991,93.27290767102464
2.949999999999981,317.02306316014784,284.3303602170746,112.70712432368818,93.25548498041232
2.959999999999981,318.1501344033847,285.26291506687875,112.73092909283744,93.23809965030442
2.9699999999999807,319.2774436943131,286.1952960633818,112.75464784655985,93.22075164568022
2.9799999999999804,320.4049901727787,287.1275035798386,112.77828091290507,93.20344093122799
2.9899999999999802,321.5327729819077,288.0595379891509,112.80182861864506,93.18616747134776
2.99999999999998,322.66079126809416,288.9913996638644,112.82529128927867,93.1689312301542
3.00999999999998,323.78904418098693,289.92308897616596,112.8486692490364,93.15173217147942
3.0199999999999796,324.9175308734773,290.85460629788076,112.87196282088505,93.13457025887571
3.0299999999999794,326.04625050168613,291.78595200046954,112.89517232653229,93.11744545561832
3.039999999999979,327.1752022249515,292.7171264550257,112.91829808643143,93.10035772470822
3.049999999999979,328.3043852058158,293.6481300322728,112.94134041978594,93.0833070288748
3.0599999999999787,329.43379861001364,294.57896310256154,112.96429964455412,93.06629333057862
3.0699999999999785,330.5634416064592,295.5096260358673,112.98717607745364,93.04931659201405
3.0799999999999783,331.69331336723377,296.44011920178747,113.00997003396618,93.03237677511204
3.089999999999978,332.8234130675734,297.3704429695386,113.03268182834202,93.01547384154269
3.099999999999978,333.95373988585686,298.300597707954,113.05531177360453,92.99860775271794
3.1099999999999777,335.0842930035929,299.2305837854812,113.07786018155478,92.98177846979422
3.1199999999999775,336.21507160540847,300.16040157017915,113.10032736277604,92.96498595367504
3.1299999999999772,337.3460748790362,301.0900514297159,113.12271362663834,92.94823016501357
3.139999999999977,338.4773020153026,302.01953373136604,113.14501928130295,92.93151106421527
3.149999999999977,339.6087522081156,302.9488488420082,113.16724463372687,92.91482861144041
3.1599999999999766,340.7404246544529,303.8779971281226,113.18938998966735,92.89818276660667
3.1699999999999764,341.8723185543496,304.8069789557887,113.21145565368633,92.88157348939161
3.179999999999976,343.00443311088645,305.7357946906826,113.23344192915492,92.86500073923527
3.189999999999976,344.136767530178,306.664444698075,113.25534911825785,92.8484644753426
3.1999999999999758,345.2693210213606,307.5929293428284,113.27717752199787,92.83196465668597
3.2099999999999755,346.4020927965806,308.5212489893953,113.2989274402002,92.81550124200768
3.2199999999999753,347.5350820709826,309.44940400181537,113.32059917151695,92.79907418982238
3.229999999999975,348.66828806269774,310.3773947437136,113.34219301343147,92.78268345841948
3.239999999999975,349.80170999283206,311.3052215782978,113.36370926226276,92.76632900586569
3.2499999999999747,350.9353470854547,312.23288486835645,113.38514821316986,92.75001079000728
3.2599999999999745,352.0691985675864,313.1603849762565,113.40651016015615,92.73372876847259
3.2699999999999743,353.20326366918795,314.08772226394126,113.42779539607375,92.71748289867436
3.279999999999974,354.3375416231487,315.014897092928,113.44900421262781,92.70127313781214
3.289999999999974,355.472031665275,315.9419098243061,113.47013690038088,92.68509944287456
3.2999999999999736,356.6067330342788,316.8687608187348,113.49119374875713,92.66896177064174
3.3099999999999734,357.7416449717664,317.79545043644123,113.51217504604672,92.65286007768759
3.319999999999973,358.8767667222269,318.7219790372181,113.53308107941005,92.6367943203821
3.329999999999973,360.01209753302095,319.64834698042193,113.55391213488201,92.62076445489363
3.3399999999999728,361.14763665436976,320.57455462497086,113.57466849737628,92.60477043719125
3.3499999999999726,362.2833833393435,321.50060232934277,113.59535045068951,92.5888122230469
3.3599999999999723,363.41933684385043,322.4264904515732,113.61595827750558,92.57288976803771
3.369999999999972,364.5554964266255,323.3522193492536,113.63649225939984,92.55700302754823
3.379999999999972,365.6918613492195,324.27778937952905,113.65695267684326,92.54115195677261
3.3899999999999717,366.8284308759879,325.20320089909677,113.67733980920664,92.52533651071684
3.3999999999999715,367.96520427408,326.1284542642039,113.6976539347648,92.50955664420093
3.4099999999999713,369.10218081342765,327.0535498306459,113.71789533070073,92.49381231186108
